#FamilyID	Clec<0>	Aluc<1>	<2>	Rpro<3>	Hhal<4>	Achi<5>	<6>	<7>	<8>	Nlug<9>	Btab<10>	Apis<11>	<12>	<13>	Dmel<14>	<15>	<16>	Bmor<17>	<18>	
OG0000099	0.416509	0.765306	0.6129	0.471512	0.282404	1.70121e-14	0.625291	2.37734e-16	0.00018518	0.691755	0.270567	0.687706	0.536414	0.543722	0.356523	0.593177	0.512215	0.756582	N/A
OG0000100	0.000140129	0.000389623	0.6129	0.000380265	0.00322466	4.85671e-07	0.227674	0.808669	0.00964636	0.00813961	0.436685	5.83535e-12	0.703886	0.0605407	0.0116461	0.0652008	0.566953	0.214736	N/A
OG0000101	0.0976307	0.170242	0.158137	0.465532	0.177912	0.00289706	0.045647	0.597866	0.231067	0.238296	0.312314	0.658828	0.109126	0.692051	0.908438	0.800504	0.566953	0.570039	N/A
OG0000102	0.572774	0.356128	0.689157	0.155097	0.154778	1.78678e-06	0.705697	0.23437	0.794344	0.270231	0.90038	0.263182	0.703886	0.729339	0.764635	0.832332	0.586197	0.922176	N/A
OG0000103	0.180043	0.324956	0.672712	0.0680623	6.34516e-09	5.00733e-06	0.688684	0.843958	0.777795	0.238296	0.00454711	0.0160187	0.686927	0.711838	0.338397	0.818161	0.576749	0.121545	N/A
OG0000104	0.0591618	0.00104709	0.634783	0.161819	0.298294	0.0382567	0.648748	0.808669	0.73401	0.0539603	0.0205416	1.65254e-08	0.25882	0.692051	0.198932	0.182772	0.586197	0.205169	N/A
OG0000116	0.0311449	0.814673	0.65465	0.562169	1.78678e-06	5.83921e-06	0.669784	0.828662	0.757968	0.00010958	0.883428	0.196943	0.668111	0.692051	3.27773e-06	0.518517	0.576749	0.0326821	N/A
OG0000121	0.675805	0.675805	0.56211	0.0159964	0.337504	0.00521533	0.000340582	0.276685	0.0488928	1.82529e-12	0.000488458	0.00204493	0.686927	0.711838	0.000946535	0.265085	0.566953	0.730323	N/A
OG0000122	0.814673	0.0774798	0.65465	0.840688	0.00048864	0.105658	0.669784	0.174447	0.757968	0.00274277	0.658828	0.0370167	0.668111	0.692051	4.87954e-07	0.518517	0.576749	0.121545	N/A
OG0000123	0.5	0.5	0.0486771	0.626502	1.43327e-09	1.31877e-69	0.5369	1.65611e-06	0.569351	0.276095	0.5	0.5	0.536414	0.0650824	0.356523	0.593177	0.512215	0.756582	N/A
OG0000125	0.324956	0.831226	0.672712	0.593961	0.0516527	1.78678e-06	0.688684	0.570686	0.777795	0.238296	0.500188	0.684689	0.686927	0.711838	0.747757	0.818161	0.576749	0.345409	N/A
OG0000126	0.0403528	0.0121668	0.6129	0.0608496	0.105658	0.00048864	0.625291	0.781798	0.365458	0.013573	0.00111515	0.0795639	0.00146949	0.00679607	0.372432	0.832332	0.586197	0.624993	N/A
OG0000130	0.356128	0.356128	0.689157	0.619987	0.000112417	0.000374366	0.705697	0.855975	0.231067	0.506932	0.500188	0.500188	0.686927	0.711838	0.0114044	0.00914123	0.546257	0.324985	N/A
OG0000131	0.675805	0.108377	0.56211	0.313106	1.20688e-06	0.00196612	0.569766	0.691871	0.624625	0.430594	0.270567	0.270567	0.5689	0.122779	5.71836e-20	0.00135371	0.566953	0.214736	N/A
OG0000132	0.152245	0.00214323	0.717843	3.82686e-13	1.66903e-06	2.87898e-05	0.045647	0.855975	4.95943e-09	0.276095	0.5	0.5	0.536414	0.0650824	0.356523	0.593177	0.512215	0.756582	N/A
OG0000134	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	2.73659e-06	3.49275e-22	0.0508822	5.9051e-09	0.647195	0.669615	0.0411653	0.046281	0.535326	0.25331	N/A
OG0000137	0.151985	0.603314	0.532635	0.626502	0.00196612	0.000282756	0.104701	0.691871	0.00254556	2.25439e-15	0.00049298	6.0033e-12	0.647195	0.669615	0.0411653	0.046281	0.535326	0.25331	N/A
OG0000139	0.0209263	1.84757e-06	0.672712	0.593961	1.21014e-07	0.000374366	0.688684	0.353634	0.202701	0.31946	0.196943	0.658828	0.668111	0.692051	0.125037	0.0738771	0.546257	0.129601	N/A
OG0000140	0.000140129	0.00159279	0.6129	0.471512	5.51838e-06	0.000119299	0.625291	0.781798	0.365458	1.89805e-18	0.0026907	0.0136638	0.0736692	0.644106	0.0411653	0.144136	0.535326	0.25331	N/A
OG0000141	0.675805	0.264905	0.56211	0.707241	0.633789	0.00522033	0.149711	0.744651	0.00437154	0.0395368	0.906444	8.49572e-12	0.668111	0.0032087	0.0032575	0.228283	0.556794	0.900505	N/A
OG0000142	0.0774798	0.814673	0.65465	0.19743	1.78678e-06	0.000440051	0.669784	0.828662	0.757968	0.00010958	0.312314	0.0722891	0.668111	0.692051	5.17728e-05	0.518517	0.576749	0.121545	N/A
OG0000148	0.831226	0.831226	0.672712	0.593961	0.0382567	4.85671e-07	0.688684	0.20549	0.777795	0.238296	0.350127	0.500188	0.686927	0.711838	0.915495	0.818161	0.576749	0.345409	N/A
OG0000152	0.5	0.5	0.0486771	0.626502	0.00196612	0.0534611	0.104701	0.691871	0.00254556	0.0256347	0.121774	8.09721e-22	0.647195	0.109803	0.0114044	0.187946	0.546257	0.888519	N/A
OG0000153	0.251176	0.251176	0.634783	0.822048	4.85671e-07	0.000241564	0.648748	0.808669	0.73401	0.013573	0.625631	0.419728	0.647195	0.669615	5.82332e-07	0.483534	0.566953	0.214736	N/A
OG0000154	0.264905	0.000293593	0.56211	0.0159964	0.5	0.5	0.569766	0.0126697	0.017635	4.21359e-21	0.0026907	1.7398e-06	0.623906	0.644106	0.0411653	0.144136	0.535326	0.614875	N/A
OG0000160	0.416509	0.00159279	0.6129	0.00904464	0.00176453	5.51838e-06	0.625291	0.781798	0.365458	0.0952744	0.00643352	9.68982e-11	0.647195	0.669615	0.0379507	0.778129	0.556794	0.0656828	N/A
OG0000163	0.0162272	0.596686	0.704151	0.0296693	0.0516527	0.00182488	0.0366342	0.570686	0.00398582	0.223931	0.15951	0.518458	0.623906	0.219793	0.00529857	0.749289	0.546257	0.129601	N/A
OG0000164	0.014305	0.00519069	0.65465	0.343861	9.69075e-19	8.24747e-05	0.669784	0.0074823	5.91663e-05	0.0443054	0.423993	0.423993	0.5689	0.581795	0.288699	0.661179	0.523984	0.837017	N/A
OG0000165	0.814673	0.290105	0.65465	0.562169	0.693095	0.0151874	0.669784	0.537696	0.757968	0.000494956	0.464094	0.658828	0.668111	0.692051	0.0572052	0.800504	0.566953	0.42695	N/A
OG0000167	0.793358	0.0207094	0.634783	0.301447	0.00196612	0.596298	0.648748	0.0122282	0.73401	0.013573	0.658828	0.0370167	0.25882	0.692051	3.27773e-06	0.518517	0.576749	0.00402271	N/A
OG0000169	0.023466	2.2252e-06	0.588765	0.00393649	5.51838e-06	1.40706e-12	0.599088	0.178445	0.668977	3.76637e-18	0.270567	0.687706	0.000687357	0.543722	0.356523	0.593177	0.512215	0.756582	N/A
OG0000170	0.014305	0.290105	0.65465	0.840688	0.0215364	0.154778	0.669784	0.828662	0.757968	0.0757879	3.25803e-05	0.658828	0.668111	0.692051	0.0114044	0.0738771	0.546257	0.888519	N/A
OG0000172	0.00519069	0.510308	0.65465	0.19743	0.154778	0.337504	0.669784	0.828662	0.757968	0.0395368	0.870755	0.00643352	0.668111	0.297327	0.908438	0.800504	0.566953	0.305662	N/A
OG0000173	0.814673	0.290105	0.65465	0.107697	0.13067	0.00102852	0.669784	0.537696	0.757968	0.471067	0.121774	0.464094	0.668111	0.692051	0.908438	0.800504	0.566953	0.142634	N/A
OG0000174	0.5	0.5	0.5	0.5	0.552155	0.0775147	0.054996	0.614909	0.569351	0.276095	0.658828	3.12536e-26	0.1034	9.27878e-06	0.520964	0.661179	0.523984	0.837017	N/A
OG0000176	0.5	0.5	0.000683965	0.707241	0.000173412	2.74255e-07	0.149711	0.744651	0.0270255	0.426841	0.684689	4.65787e-15	0.647195	0.027859	0.0411653	0.046281	0.535326	0.25331	N/A
OG0000179	0.793358	0.468545	0.634783	0.822048	0.00322466	0.00102852	0.648748	0.808669	0.407422	0.0114414	0.883428	0.0370167	0.668111	0.692051	0.420214	0.800504	0.566953	0.570039	N/A
OG0000180	0.544428	1.84757e-06	0.672712	0.593961	0.000735323	5.00733e-06	0.688684	0.843958	0.202701	0.471067	0.0508822	0.419728	0.0915741	0.669615	0.125037	0.187946	0.546257	0.324985	N/A
OG0000181	0.207868	0.416509	0.6129	0.0608496	1.766e-05	0.00969179	0.625291	0.781798	0.704821	0.587131	0.0598707	0.217632	0.623906	0.644106	0.0102726	0.0157181	0.576749	0.0811327	N/A
OG0000183	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0420388	8.21585e-37	0.0542774	0.0223161	0.356523	0.593177	0.512215	0.756582	N/A
OG0000187	0.00980204	0.675805	0.56211	0.707241	1.78678e-06	2.35476e-42	0.569766	0.000450163	0.624625	0.0443054	0.0420388	0.00322071	0.5689	0.581795	0.159296	0.661179	0.523984	0.837017	N/A
OG0000188	0.765306	0.207868	0.6129	0.471512	0.633789	0.00522033	0.625291	0.445188	0.0375464	0.000494956	0.892923	0.00840385	0.668111	0.130504	0.0379507	0.228283	0.556794	0.703421	N/A
OG0000189	0.5	0.5	0.5	0.5	0.0775147	7.67362e-05	0.054996	0.614909	0.569351	0.276095	0.0420388	8.63936e-33	0.536414	0.0223161	0.356523	0.593177	0.512215	0.756582	N/A
OG0000190	0.675805	0.264905	0.56211	0.313106	0.0798612	0.00522033	0.149711	0.744651	0.00437154	0.203165	0.0024438	0.00475304	0.668111	0.692051	0.000266908	0.182772	0.586197	0.624993	N/A
OG0000191	0.0591618	0.00303669	0.634783	0.522441	0.633789	0.00522033	0.648748	0.141434	0.73401	0.873084	0.883428	6.09429e-08	0.647195	0.109803	0.125037	0.187946	0.546257	0.888519	N/A
OG0000196	0.765306	0.207868	0.6129	0.796542	0.633789	0.633789	0.625291	0.445188	0.365458	0.426841	0.312314	6.09429e-08	0.647195	0.109803	0.887481	0.187946	0.546257	0.324985	N/A
OG0000199	0.290105	0.0774798	0.65465	0.840688	0.13067	0.00102852	0.669784	0.537696	0.757968	0.00527445	0.625631	0.268461	0.0915741	0.669615	0.699612	0.778129	0.556794	0.173828	N/A
OG0000202	0.5	0.5	0.0486771	0.626502	0.5	0.5	0.5369	0.168617	0.569351	8.86204e-36	0.5	0.5	0.536414	0.0650824	0.356523	0.593177	0.512215	0.756582	N/A
OG0000205	0.85499	0.0162272	0.704151	0.0296693	0.105658	0.00048864	0.00199772	0.174447	0.0437819	0.587131	0.120375	0.0312314	0.623906	0.644106	0.24723	0.144136	0.535326	0.614875	N/A
OG0000206	0.00193445	0.160124	0.588765	0.00393649	4.85671e-07	4.77846e-12	0.190548	0.230396	0.365458	6.57695e-05	0.883428	0.00114549	0.647195	0.109803	0.0411653	0.046281	0.535326	0.25331	N/A
OG0000208	0.0774798	0.151291	0.65465	0.840688	0.000440051	0.00182488	0.669784	0.828662	0.172467	0.165029	0.0508822	0.625631	0.647195	0.669615	0.899401	0.778129	0.556794	0.530436	N/A
OG0000212	0.5	0.5	0.5	0.5	0.00196612	0.0534611	0.00089877	0.691871	0.00254556	9.50966e-12	0.00049298	2.27781e-08	0.647195	0.669615	0.0114044	0.187946	0.546257	0.888519	N/A
OG0000215	0.251176	0.793358	0.634783	0.822048	0.105658	5.51838e-06	0.648748	0.496856	0.73401	0.165029	0.419728	0.870755	0.647195	0.669615	0.105314	0.778129	0.556794	0.703421	N/A
OG0000218	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.102732	1.92016e-34	0.5	0.5	0.536414	0.0650824	0.356523	0.593177	0.512215	0.756582	N/A
OG0000219	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.102732	1.92016e-34	0.5	0.5	0.536414	0.0650824	0.356523	0.593177	0.512215	0.756582	N/A
OG0000221	0.793358	0.793358	0.634783	0.0348535	0.00322466	5.4524e-05	0.648748	0.808669	0.73401	0.631101	0.625631	0.159561	0.647195	0.669615	0.374787	0.778129	0.556794	0.530436	N/A
OG0000222	0.0591618	0.0207094	0.634783	0.0348535	0.105658	0.00969179	0.648748	0.496856	0.73401	0.426841	0.870755	0.268461	0.647195	0.669615	0.899401	0.778129	0.556794	0.258912	N/A
